part,severity,damage_area_ratio,yolo_confidence,severity_confidence,parts_cost,labor_cost,paint_cost,total_repair_cost
Fender,minor,0.0626,0.9744,0.8518,6263.092089589127,2143.591570101316,2255.1551615496523,10661.84
Windshield,moderate,0.1,0.8048,0.5227,0.0,1921.4540160847112,0.0,1921.45
Windshield,minor,0.0759,0.7531,0.6205,0.0,1906.518892455065,0.0,1906.52
Light,minor,0.0697,0.8822,0.5747,0.0,1248.0979161774812,0.0,1248.1
Trunk,severe,0.7139,0.6172,0.4622,14392.392074375963,5897.876993766446,5410.650342239902,25700.92
Headlight,severe,0.7456,0.6233,0.4376,5507.366388607747,2907.286242631036,0.0,8414.65
Bumper,minor,0.0685,0.9675,0.72,0.0,1105.4038997309613,2625.2309729495687,3730.63
Trunk,minor,0.0321,0.7101,0.4659,0.0,2885.356359029714,1644.792630780835,4530.15
Hood,minor,0.01,0.7892,0.8287,0.0,2723.4105482498103,1874.3282565921002,4597.74
Trunk,moderate,0.1299,0.8913,0.9472,13674.343949663045,3282.88397742962,2158.100755138433,19115.33
Door,severe,0.5608,0.7743,0.5871,0.0,4120.378111821681,6529.178181811686,10649.56
Fender,minor,0.0789,0.6961,0.7005,0.0,2655.5035987846077,3196.680746244666,5852.18
Light,moderate,0.3528,0.4767,0.6055,0.0,859.6547921372882,0.0,859.65
Windshield,moderate,0.2456,0.5775,0.437,0.0,3128.98606609286,0.0,3128.99
Hood,severe,0.5035,0.8169,0.6768,17285.31241805788,2608.8373624156075,4088.865511468407,23983.02
Bumper,severe,0.6703,0.7938,0.8694,0.0,4020.2399969045796,7365.061704893752,11385.3
Hood,moderate,0.1467,0.5869,0.8923,0.0,3154.8434416357836,3308.913726220372,6463.76
Door,moderate,0.3521,0.6422,0.9626,0.0,5449.450041073421,3877.098612033656,9326.55
Fender,severe,0.6947,0.6766,0.8027,3663.210547121839,5002.908604163394,5491.878532873728,14158.0
Trunk,minor,0.0214,0.4504,0.5102,0.0,1725.5034781414622,1758.6696464334782,3484.17
Headlight,moderate,0.4379,0.5415,0.619,9094.424260366872,1267.6438687430134,0.0,10362.07
Door,severe,0.315,0.6846,0.66,9821.408936102565,3942.858356454352,4385.784555334683,18150.05
Fender,minor,0.0201,0.8333,0.6359,0.0,2182.398172057415,2100.256237041515,4282.65
Trunk,minor,0.0362,0.7896,0.7749,0.0,2037.7633359662502,2773.173455279769,4810.94
Door,moderate,0.1682,0.7958,0.6604,0.0,3781.6369438470547,2364.1545092483575,6145.79
Trunk,minor,0.0126,0.9233,0.888,0.0,1865.5296893080626,2164.1835766923355,4029.71
Hood,minor,0.0891,0.7151,0.887,0.0,2760.0134833394886,1788.5011430419336,4548.51
Fender,minor,0.0609,0.5855,0.9157,5118.400855118377,1744.2878074585965,1829.3410713272638,8692.03
Fender,minor,0.08,0.7307,0.9573,0.0,2411.486436346928,2703.5223114821724,5115.01
Light,minor,0.0157,0.9143,0.8824,0.0,1419.1841149455017,0.0,1419.18
Door,moderate,0.3387,0.8294,0.5763,0.0,4638.119816729742,4424.82337741665,9062.94
Door,moderate,0.1345,0.918,0.6457,0.0,3379.712609215498,2924.304415662067,6304.02
Door,minor,0.0465,0.6266,0.8168,0.0,3429.3128350180523,2266.3557747866435,5695.67
Hood,moderate,0.2701,0.7217,0.5293,0.0,3786.5693408481,3079.874430727053,6866.44
Bumper,minor,0.021,0.8012,0.5724,0.0,1776.9207736053781,1926.7173324625678,3703.64
Fender,moderate,0.1632,0.7957,0.4041,0.0,3468.274307659442,3092.3819775356146,6560.66
Door,severe,0.5273,0.4544,0.8772,13902.008185340403,5991.943811608725,5873.047749861964,25767.0
Headlight,moderate,0.2722,0.6786,0.4604,0.0,1777.3473567916462,0.0,1777.35
Hood,minor,0.0585,0.8095,0.7052,0.0,1796.6022860747391,3052.6135342187495,4849.22
Light,moderate,0.205,0.7239,0.7119,0.0,753.6985611820528,0.0,800.0
Bumper,minor,0.0167,0.58,0.7795,0.0,1931.1450823535483,2113.0599512737253,4044.21
Bumper,severe,0.5238,0.6375,0.9419,7836.804549028062,2569.6398108136636,5549.754725854077,15956.2
Light,moderate,0.1656,0.6073,0.8207,4655.469029632324,1103.8951828733962,0.0,5759.36
Fender,minor,0.0912,0.6148,0.7195,0.0,2229.0956102932064,2482.6386213077362,4711.73
Trunk,minor,0.0728,0.6286,0.9542,0.0,2583.2629938122186,2148.390491627884,4731.65
Headlight,severe,0.7022,0.8239,0.4043,6580.612978381576,2776.529007397339,0.0,9357.14
Fender,severe,0.6603,0.7305,0.503,3399.068511688568,3791.2897527835216,4700.645310322493,11891.0
Light,moderate,0.2759,0.6006,0.7861,0.0,1525.9866878503192,0.0,1525.99
Bumper,severe,0.4815,0.7936,0.8733,8901.420579373962,1615.100683595674,4606.672626063521,15123.19
Light,minor,0.0662,0.7425,0.6677,11135.32222847242,571.1813420259831,0.0,11706.5
Hood,severe,0.6033,0.5817,0.5469,16028.474933216767,3816.48837902942,5343.95128822216,25188.91
Fender,minor,0.0586,0.6814,0.5541,0.0,2156.433851844719,2183.8116307931846,4340.25
Trunk,moderate,0.41,0.6141,0.9185,0.0,2594.8925843098336,4656.101497626318,7250.99
Light,moderate,0.1335,0.9261,0.7612,0.0,1145.2517936120332,0.0,1145.25
Bumper,severe,0.5527,0.6285,0.7114,6329.587123732597,2933.1054310214927,4910.493572197888,14173.19
Door,moderate,0.3339,0.9043,0.619,8446.864635841968,4880.7531151147905,5716.444828689303,19044.06
Light,minor,0.0361,0.835,0.4027,0.0,1252.568467475615,0.0,1252.57
Fender,severe,0.6034,0.4856,0.6554,7561.7809029308655,3494.0883711839138,5575.606204474,16631.48
Windshield,moderate,0.2144,0.676,0.8571,0.0,2028.719162533577,0.0,2028.72
Door,moderate,0.1584,0.7961,0.9138,11855.178425170172,3071.805135303401,2474.4136534421464,17401.4
Light,minor,0.0635,0.8501,0.7039,0.0,826.9560350352222,0.0,826.96
Trunk,minor,0.0726,0.5056,0.5779,0.0,2056.289677715544,1892.9298273474722,3949.22
Light,minor,0.0289,0.8621,0.6672,0.0,1312.513055239664,0.0,1312.51
Bumper,minor,0.0696,0.6922,0.4668,0.0,1231.343508011035,2738.3871975223856,3969.73
Bumper,moderate,0.1,0.8469,0.4677,0.0,2459.0632241884027,2223.6511735887693,4682.71
Headlight,moderate,0.3154,0.7141,0.7683,0.0,1714.0489716999978,0.0,1714.05
Trunk,minor,0.1083,0.7447,0.7682,0.0,3119.688480143472,2541.797355417064,5661.49
Fender,severe,0.426,0.5223,0.7463,7466.119452769758,3062.364666886934,3675.4660965260737,14203.95
Fender,minor,0.0441,0.6143,0.4014,0.0,2131.947152291486,2594.5477951735415,4726.49
Trunk,minor,0.0361,0.5721,0.8238,0.0,2420.4604908611973,1616.2282016683891,4036.69
Bumper,moderate,0.3769,0.6006,0.8861,8140.4906379435,3020.2535075071846,5304.8200286501,16465.56
Trunk,moderate,0.1779,0.8081,0.5442,12613.466600179045,3888.1018289657354,3063.7813056720197,19565.35
Bumper,minor,0.01,0.9126,0.4642,0.0,1770.289173524655,1814.39190080788,3584.68
Trunk,minor,0.0967,0.4753,0.8073,0.0,3107.291088626339,2185.0628235784743,5292.35
Door,moderate,0.3395,0.8464,0.7682,9624.108646165932,4291.440865979147,4276.046621159862,18191.6
Door,moderate,0.2342,0.594,0.9631,0.0,4195.022565516236,4448.325900789776,8643.35
Windshield,moderate,0.2581,0.9705,0.7649,0.0,2103.4249808372883,0.0,2103.42
Bumper,severe,0.6469,0.7504,0.7846,6339.967186850792,3767.41768471909,6606.141591003941,16713.53
Hood,moderate,0.358,0.755,0.6317,0.0,3192.8023353456056,3294.244181423224,6487.05
Fender,severe,0.5004,0.5974,0.8785,3254.523677201014,5370.693059294303,5391.137913854045,14016.35
Headlight,minor,0.0832,0.9064,0.9469,0.0,817.1399752504774,0.0,817.14
Light,moderate,0.2712,0.7464,0.5281,0.0,2004.3826642506458,0.0,2004.38
Door,severe,0.555,0.6144,0.7151,15018.071974937202,6040.146543670641,3985.7918090962016,25044.01
Trunk,moderate,0.2679,0.5582,0.9749,0.0,3284.7705190003862,5049.705303916483,8334.48
Hood,moderate,0.1784,0.6163,0.7643,0.0,2492.216178016702,2181.308489470744,4673.52
Fender,minor,0.0342,0.6706,0.867,0.0,2104.0837009197585,1861.5190657073479,3965.6
Bumper,severe,0.6637,0.7083,0.6447,9444.43501915484,3370.93812654838,6031.171140486497,18846.54
Headlight,moderate,0.1125,0.9681,0.6512,3310.8310867028695,1376.0135628833418,0.0,4686.84
Hood,moderate,0.4267,0.5575,0.4763,0.0,3537.7616611630874,4037.4957359043724,7575.26
Light,minor,0.0604,0.9542,0.4004,0.0,870.6643973781131,0.0,870.66
Bumper,minor,0.0232,0.757,0.5021,0.0,2075.001203295393,2302.3277386365353,4377.33
Hood,minor,0.0689,0.5741,0.8087,0.0,2568.488454926093,3198.2019799492664,5766.69
Bumper,moderate,0.385,0.6689,0.7478,0.0,2686.9898273035624,5216.590845133756,7903.58
Light,minor,0.0506,0.7389,0.5146,0.0,1106.5770148170154,0.0,1106.58
Bumper,minor,0.0445,0.9423,0.6366,0.0,2046.8775122781572,1719.4772776580328,3766.35
Light,minor,0.0583,0.7278,0.557,0.0,1105.1697637091715,0.0,1105.17
Light,moderate,0.1341,0.777,0.621,0.0,1199.3460061860592,0.0,1199.35
Bumper,moderate,0.269,0.5349,0.5413,0.0,2576.811950168788,2957.7724314189295,5534.58
Fender,severe,0.5393,0.7451,0.7058,7816.778100431229,4529.849860919972,4200.371830024358,16547.0
Windshield,moderate,0.3148,0.8589,0.7829,0.0,2428.0181985462755,0.0,2428.02
Hood,moderate,0.2002,0.6802,0.9298,9701.60359226846,3819.2897843089663,3305.906660022135,16826.8
Light,moderate,0.2724,0.8388,0.9251,0.0,995.2767868235151,0.0,995.28
Light,minor,0.0655,0.7953,0.7044,0.0,1369.3049621862447,0.0,1369.3
Hood,severe,0.6489,0.8932,0.7501,15725.607761812287,5118.186523044351,6035.639332496582,26879.43
Headlight,severe,0.7955,0.4898,0.6561,3126.8042136532727,2686.238737519977,0.0,5813.04
Light,minor,0.0529,0.5752,0.5757,0.0,1461.797861816366,0.0,1461.8
Headlight,moderate,0.255,0.5172,0.4952,0.0,979.0808092579827,0.0,979.08
Fender,severe,0.5349,0.9476,0.9285,3112.3886992976054,2810.1110748092287,4223.480143007247,10145.98
Fender,moderate,0.2237,0.4948,0.8275,0.0,2594.655695201815,3183.1921062609285,5777.85
Door,moderate,0.3598,0.9152,0.8136,13182.770892186987,5603.546669737993,4750.894660075883,23537.21
Light,minor,0.0722,0.8267,0.5046,0.0,977.8515184970852,0.0,977.85
Hood,moderate,0.2816,0.8051,0.8614,0.0,2780.7477396077143,2401.1357240357815,5181.88
Trunk,moderate,0.1855,0.6157,0.4033,0.0,2836.118384364394,2794.8972483156235,5631.02
Windshield,minor,0.0599,0.6105,0.7209,0.0,1870.771166788313,0.0,1870.77
Windshield,moderate,0.1692,0.7012,0.6329,9860.047847308248,1385.3050360954437,0.0,11245.35
Light,minor,0.0394,0.8678,0.5561,0.0,1409.2002753691393,0.0,1409.2
Hood,moderate,0.2872,0.6697,0.9533,0.0,4247.574510796297,4240.826767666991,8488.4
Fender,minor,0.0335,0.5799,0.578,0.0,3088.8029762855635,1941.8069504330633,5030.61
Door,minor,0.01,0.4696,0.6862,0.0,2569.449558261289,2576.9016661717055,5146.35
Headlight,moderate,0.3628,0.6511,0.8478,5646.051050164544,861.0222791368566,0.0,6507.07
Bumper,minor,0.01,0.684,0.6292,0.0,1708.6026304575512,1525.7389607600612,3234.34
Windshield,moderate,0.176,0.6576,0.7761,0.0,2229.663576261673,0.0,2229.66
Door,minor,0.0648,0.9686,0.6316,0.0,2978.989666946632,2115.0085201099146,5094.0
Hood,minor,0.0561,0.5191,0.8971,0.0,2821.526468065281,2693.9984401499855,5515.52
Bumper,moderate,0.2244,0.6344,0.866,0.0,1736.3272887861654,2466.6982100537566,4203.03
Windshield,minor,0.0356,0.5301,0.928,0.0,1978.1842363584044,0.0,1978.18
Light,minor,0.01,0.4914,0.8854,0.0,1219.0949772863614,0.0,1219.09
Bumper,moderate,0.1984,0.7752,0.9001,0.0,2613.4709945808563,3566.3560513543157,6179.83
Light,severe,0.5753,0.5167,0.4899,10152.488813808106,2519.1898172588153,0.0,12671.68
Hood,severe,0.4779,0.5081,0.679,15103.469833566027,3044.4466524288655,5405.120139749539,23553.04
Bumper,moderate,0.2383,0.6375,0.5477,0.0,1791.5929805079109,2839.002070498518,4630.6
Bumper,moderate,0.3485,0.9523,0.7823,10241.993018813211,2092.6158432284756,4063.1092445059944,16397.72
Hood,minor,0.0434,0.8237,0.5201,0.0,1927.169779202691,2453.4319586287743,4380.6
Trunk,moderate,0.3175,0.9462,0.8942,18673.374309411403,3604.4144101645606,3562.837322054956,25840.63
Trunk,moderate,0.2136,0.64,0.9261,15858.241503810697,3823.53966714333,2866.781143143559,22548.56
Door,moderate,0.1,0.6197,0.6223,0.0,2954.7020457259246,2482.2209519598646,5436.92
Trunk,severe,0.6502,0.7443,0.5689,12249.724029428919,4182.790550226393,6528.208997621168,22960.72
Trunk,minor,0.01,0.8521,0.7509,0.0,2007.091503094993,2165.039415864071,4172.13
Door,severe,0.3869,0.6964,0.4039,8378.421656784325,3960.148633926236,3805.867788863556,16144.44
Trunk,moderate,0.4155,0.6959,0.599,17396.69007140081,4437.253764199407,3291.9571326304963,25125.9
Door,minor,0.0193,0.6187,0.8005,0.0,2074.6165055168094,2324.7778826542185,4399.39
Fender,minor,0.0501,0.6913,0.7202,0.0,1524.4502607082961,2793.1118939514936,4317.56
Hood,moderate,0.2555,0.9226,0.4337,0.0,2462.439544378925,4685.209249353643,7147.65
Light,moderate,0.2484,0.9799,0.8123,0.0,1126.6152274879055,0.0,1126.62
Hood,minor,0.0885,0.7581,0.4613,0.0,3005.6683024206523,3262.164671146582,6267.83
Trunk,minor,0.0656,0.5908,0.595,0.0,2018.1701306994837,2469.1002778997363,4487.27
Headlight,minor,0.0186,0.5138,0.6955,0.0,609.2486695189166,0.0,800.0
Fender,minor,0.0604,0.817,0.4525,0.0,2015.785420764422,2766.2661648503536,4782.05
Trunk,moderate,0.3018,0.8541,0.909,0.0,2541.5965542762847,4571.066785111323,7112.66
Door,moderate,0.1588,0.7334,0.9036,0.0,3498.9775940385266,2971.7662930862275,6470.74
Trunk,minor,0.0236,0.7747,0.9189,0.0,3208.289227588239,3040.798817838279,6249.09
Bumper,minor,0.0626,0.6602,0.8184,0.0,1935.7945031532574,3047.524468559786,4983.32
Bumper,moderate,0.1909,0.7769,0.7858,4586.434083630514,2339.114134636552,3085.7853004118697,10011.33
Door,moderate,0.3916,0.4524,0.56,7579.061094201403,4500.722504897297,5819.387863136859,17899.17
Hood,moderate,0.2025,0.8452,0.8179,0.0,3865.3011233935076,4473.628554459156,8338.93
Bumper,moderate,0.2811,0.7889,0.9172,6603.387229672471,2656.220141625258,3835.7173532085035,13095.32
Hood,severe,0.48,0.9392,0.5354,13480.611373248908,3413.900422605863,6245.297105303603,23139.81
Hood,severe,0.7416,0.4963,0.9561,16292.20814509202,3236.049480071193,5801.033236851389,25329.29
Fender,minor,0.0264,0.7551,0.9262,0.0,2174.3767036578265,3082.0227702917246,5256.4
Bumper,moderate,0.2424,0.6404,0.5911,0.0,2471.9382554504746,2560.277156753166,5032.22
Trunk,minor,0.0263,0.9342,0.662,0.0,2761.5353360726185,1601.2620307307513,4362.8
Trunk,severe,0.5761,0.5933,0.517,14152.171663643212,3831.3434087444525,5094.029204594379,23077.54
Light,moderate,0.1195,0.4533,0.5415,0.0,1032.6795766000414,0.0,1032.68
Trunk,minor,0.0852,0.8213,0.8145,0.0,1979.6284741603467,2882.915176663325,4862.54
Door,moderate,0.4257,0.7357,0.7192,10005.04737891708,4420.386225462271,4611.7691524557285,19037.2
Door,minor,0.01,0.4959,0.494,0.0,3772.7124173634693,2531.4633036134546,6304.18
Bumper,severe,0.5584,0.9707,0.8344,7181.349575175759,2593.816572019791,4381.719782006884,14156.89
Bumper,moderate,0.4132,0.5986,0.9321,6736.076084293861,2880.197094486003,4507.286777310358,14123.56
Light,moderate,0.1547,0.6288,0.6306,0.0,1401.1554321944136,0.0,1401.16
Bumper,severe,0.3897,0.5361,0.9718,8588.091477274822,2164.02875991899,3860.3226180818256,14612.44
Headlight,moderate,0.2777,0.9244,0.5664,0.0,1489.9569491963202,0.0,1489.96
Headlight,moderate,0.2678,0.9111,0.4617,6301.20026859698,1350.1719143270373,0.0,7651.37
Light,severe,0.5612,0.905,0.5293,9770.970637583454,1251.083519310457,0.0,11022.05
Light,moderate,0.2973,0.8759,0.8405,0.0,1386.0044145072823,0.0,1386.0
Bumper,minor,0.1034,0.6204,0.9143,0.0,2530.4839747718765,3014.2553714327287,5544.74
Windshield,moderate,0.3611,0.5219,0.4519,0.0,3150.97075083954,0.0,3150.97
Fender,moderate,0.1,0.8998,0.4785,0.0,2709.4026405712484,2588.863001242031,5298.27
Headlight,moderate,0.275,0.6973,0.5866,3976.5121986375393,1425.829541956253,0.0,5402.34
Light,minor,0.0559,0.6849,0.719,0.0,1381.8866607461607,0.0,1381.89
Windshield,minor,0.0189,0.6593,0.7589,0.0,1974.3879010604512,0.0,1974.39
Light,moderate,0.4171,0.7711,0.5037,6930.239589328841,1897.8589974359916,0.0,8828.1
Bumper,moderate,0.2651,0.7869,0.4665,5330.215357377765,3159.6940419167604,4491.549676950153,12981.46
Door,severe,0.6849,0.9575,0.6149,0.0,5545.306331055337,5153.02604526718,10698.33
Fender,moderate,0.103,0.488,0.7577,3327.5309135984544,2157.626638168929,2516.0073528903836,8001.16
Headlight,moderate,0.3129,0.4582,0.737,3759.6154925673745,968.2517190463395,0.0,4727.87
Headlight,minor,0.0955,0.6235,0.8494,0.0,1174.2207030356124,0.0,1174.22
Door,minor,0.0147,0.7843,0.6033,0.0,2825.914567380019,1602.0228714924635,4427.94
Fender,minor,0.042,0.4955,0.5205,0.0,1579.5578947089568,1961.3054094813112,3540.86
Fender,minor,0.042,0.605,0.8115,4073.398704446304,2416.823369889027,2982.90402317107,9473.13
Windshield,moderate,0.1,0.9221,0.8854,0.0,1995.2837757973728,0.0,1995.28
Trunk,moderate,0.3215,0.6952,0.515,10530.2414039329,3563.932562354262,2882.6180285964047,16976.79
Fender,moderate,0.1,0.63,0.6654,0.0,2287.2956083706426,1940.8084603803136,4228.1
Light,minor,0.0308,0.6952,0.7698,0.0,1231.9526270582433,0.0,1231.95
Light,minor,0.0431,0.9019,0.7509,0.0,1417.0027129121142,0.0,1417.0
Fender,moderate,0.3524,0.7535,0.7759,0.0,3609.042408231994,4471.635328282374,8080.68
Hood,minor,0.0741,0.8062,0.7048,0.0,2306.887859514647,3063.6242657536695,5370.51
Trunk,severe,0.612,0.7737,0.7325,15019.11517540576,3467.3072231528668,7379.356970687624,25865.78
Headlight,moderate,0.2094,0.7882,0.7527,10682.668509345182,1679.6667627676497,0.0,12362.34
Door,minor,0.0546,0.7681,0.9352,0.0,2700.235079547602,1730.6792296802726,4430.91
Bumper,minor,0.01,0.6966,0.7424,0.0,1291.3009493962943,2112.065834268359,3403.37
Door,moderate,0.264,0.6616,0.5602,7979.9485800574275,3113.9437543538734,2693.9074861249114,13787.8
Headlight,minor,0.072,0.4852,0.6785,0.0,1053.8336785103106,0.0,1053.83
Headlight,minor,0.0404,0.6831,0.4077,0.0,825.9531689386445,0.0,825.95
Fender,minor,0.0355,0.6879,0.8268,0.0,1573.2424965591129,2098.347938918148,3671.59
Hood,severe,0.6012,0.5556,0.4215,11751.077358520388,3703.007927232855,4570.447614415615,20024.53
Windshield,minor,0.0374,0.8043,0.5026,0.0,2268.1651697189163,0.0,2268.17
Door,moderate,0.1,0.4545,0.8825,0.0,4234.725466399132,3111.26920654938,7345.99
Fender,severe,0.7305,0.8598,0.9126,0.0,3323.653602902076,6347.0357654772315,9670.69
Windshield,severe,0.6381,0.5637,0.4937,0.0,2758.783648137121,0.0,2758.78
Bumper,moderate,0.1932,0.7496,0.4528,10101.242783613257,1784.9203468614708,2906.92049619034,14793.08
Bumper,severe,0.6514,0.5323,0.7128,7813.462227638582,2591.458123506008,4482.659032461079,14887.58
Fender,minor,0.0291,0.7749,0.6043,0.0,2855.1666291137476,2352.2829289418573,5207.45
Bumper,minor,0.0298,0.9275,0.7184,0.0,1211.2519332482664,1853.4886832208654,3064.74
Headlight,minor,0.0337,0.8588,0.4206,0.0,860.7014048897997,0.0,860.7
Bumper,severe,0.5707,0.8867,0.8996,8987.675602835356,3094.904288729288,5549.30570055375,17631.89
Light,moderate,0.1252,0.6994,0.5376,0.0,777.0894911186147,0.0,800.0
Headlight,minor,0.1136,0.7788,0.7232,0.0,790.4633893725894,0.0,800.0
Light,minor,0.0508,0.6722,0.7387,0.0,808.4691803923308,0.0,808.47
Door,minor,0.0291,0.6771,0.6518,0.0,2449.397308678639,2195.7859733806067,4645.18
Headlight,moderate,0.1954,0.463,0.7271,0.0,735.0205900972695,0.0,800.0
Fender,minor,0.024,0.7038,0.8029,0.0,2759.606596316605,2151.503816714018,4911.11
Headlight,moderate,0.1654,0.4978,0.5063,0.0,959.1059662200088,0.0,959.11
Fender,moderate,0.5,0.976,0.5547,0.0,2541.0619460852513,4729.933511638264,7271.0
Trunk,moderate,0.2789,0.5271,0.7631,0.0,3153.094824285215,2300.4820038035105,5453.58
Light,moderate,0.2916,0.691,0.524,11443.93115625126,864.7699942903758,0.0,12308.7
Hood,moderate,0.2715,0.5061,0.409,0.0,3962.61689297146,3286.4394404569903,7249.06
Trunk,severe,0.7664,0.8312,0.4127,12360.03066457759,5575.843237880685,7953.799434973764,25889.67
Fender,moderate,0.217,0.6579,0.7412,0.0,2758.755781568535,3583.473436027845,6342.23
Door,moderate,0.2219,0.5156,0.5042,0.0,3150.7786299732743,4686.564238432955,7837.34
Bumper,minor,0.0218,0.6396,0.7725,0.0,1886.570790940178,1994.0217124724143,3880.59
Bumper,moderate,0.294,0.6819,0.6531,8925.75277670415,2821.577705563908,4670.721749161534,16418.05
Headlight,minor,0.0639,0.9103,0.5243,0.0,1306.6020496561807,0.0,1306.6
Light,minor,0.058,0.6144,0.5425,7600.226505936661,1065.8420827464197,0.0,8666.07
Headlight,moderate,0.2999,0.964,0.4223,6637.128711134335,921.1116192748857,0.0,7558.24
Trunk,minor,0.0402,0.9663,0.6935,0.0,2306.069033568418,2917.034469991348,5223.1
Bumper,minor,0.01,0.6652,0.5291,0.0,1723.1693434504155,2099.764523622163,3822.93
Bumper,minor,0.0921,0.5478,0.5784,0.0,1949.6286273214173,3027.674711864551,4977.3
Door,severe,0.4968,0.9659,0.4306,13672.669668149068,3913.3264272999727,4509.312439738372,22095.31
Windshield,moderate,0.1499,0.4758,0.4417,8329.011141849838,1722.739771708548,0.0,10051.75
Hood,moderate,0.1719,0.8371,0.9226,0.0,3065.421851343277,2392.62527369756,5458.05
Light,moderate,0.2488,0.9327,0.7478,11928.195420566439,1622.6823444255692,0.0,13550.88
Fender,moderate,0.2512,0.769,0.4244,0.0,3696.7272698285824,3025.865974194002,6722.59
Trunk,minor,0.0204,0.7246,0.588,0.0,2244.9246144282315,2038.8891460958116,4283.81
Trunk,minor,0.0527,0.5079,0.6036,0.0,3070.058704053173,1684.3300263576511,4754.39
Headlight,moderate,0.1,0.6639,0.8463,0.0,1194.1302705023845,0.0,1194.13
Door,severe,0.4303,0.6941,0.9098,9366.91986549527,4518.065209234518,3540.5803837407193,17425.57
Hood,minor,0.0595,0.6173,0.4808,0.0,2727.4338010171646,2039.2437409460156,4766.68
